,Unnamed: 0,name,year,home,played against,week,team  score,opp score,month,team,5wkavyds,5wkavatt,5wkavrutd,5wkavnrec,5wkavrecyds,5wkavrectd,5wkavyds^2,5wkavatt^2,5wkavrutd^2,5wkavnrec^2,5wkavrecyds^2,5wkavrectd^2,Total points,Total points predicted,Squared Error,3 Cluster Run,4 Cluster Run,5 Cluster Run
129,129,A.Edwards,2010,0,13,17,10,31,1,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.08183,16.6613361489,0.0,0.0,1.0
130,130,A.Edwards,2011,0,29,1,21,28,9,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29442,1.6755231364,0.0,0.0,1.0
131,131,A.Edwards,2011,1,7,2,23,30,9,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21096,0.0445041216,0.0,0.0,1.0
132,132,A.Edwards,2011,1,11,3,16,10,9,CAR,1.4,0.2,0.0,0.0,0.0,0.0,1.96,0.04,0.0,0.0,0.0,0.0,0.0,1.53368,2.3521743424,0.0,0.0,1.0
133,133,A.Edwards,2011,0,5,4,29,34,10,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.10499,1.2210029001,0.0,0.0,1.0
134,134,A.Edwards,2011,1,15,5,27,30,10,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70065,0.4909104225,0.0,0.0,1.0
135,135,A.Edwards,2011,0,13,6,17,31,10,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33685,0.1134679225,0.0,0.0,1.0
136,136,A.Edwards,2011,1,8,8,21,24,10,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12739,1.2710082121,0.0,0.0,1.0
137,137,A.Edwards,2011,1,12,10,3,30,11,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18843,0.0355058649,0.0,0.0,1.0
138,138,A.Edwards,2011,0,6,11,35,49,11,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88698,0.7867335204,0.0,0.0,1.0
139,139,A.Edwards,2011,0,10,12,27,19,11,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57757,0.3335871049,0.0,0.0,1.0
140,140,A.Edwards,2011,0,16,13,38,19,12,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24346,1.5461927716,0.0,0.0,1.0
141,141,A.Edwards,2011,1,13,14,23,31,12,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.21686,0.0801682596,0.0,0.0,1.0
142,142,A.Edwards,2011,0,9,15,28,13,12,CAR,1.0,0.2,0.0,0.0,0.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0.0,0.86398,0.7464614404,0.0,0.0,1.0
143,143,A.Edwards,2011,1,16,16,48,16,12,CAR,1.0,0.2,0.0,0.0,0.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0.0,1.42066,2.0182748356,0.0,0.0,1.0
144,144,A.Ellington,2013,1,6,2,25,21,9,ARI,0.0,0.0,0.0,0.5,6.5,0.0,0.0,0.0,0.0,0.25,42.25,0.0,12.2,2.62006,91.7752504036,0.0,0.0,1.0
145,145,A.Ellington,2013,0,15,3,7,31,9,ARI,10.0,2.0,0.0,1.0,21.0,0.5,100.0,4.0,0.0,1.0,441.0,0.25,5.5,4.47422,1.0522246084,0.0,0.0,1.0
146,146,A.Ellington,2013,0,16,4,13,10,9,ARI,9.5,1.5,0.0,1.5,18.0,0.0,90.25,2.25,0.0,2.25,324.0,0.0,5.1,4.71704,0.1466583616,0.0,0.0,1.0
147,147,A.Ellington,2013,1,14,5,22,6,10,ARI,14.5,2.0,0.0,1.5,11.0,0.0,210.25,4.0,0.0,2.25,121.0,0.0,8.3,4.6802,13.10295204,0.0,0.0,1.0
148,148,A.Ellington,2013,0,30,6,20,32,10,ARI,24.0,3.6,0.0,2.6,28.8,0.2,576.0,12.96,0.0,6.76,829.44,0.04,15.2,6.06361,83.4736222321,0.0,0.0,1.0
149,149,A.Ellington,2013,1,31,7,22,34,10,ARI,35.2,5.0,0.2,3.4,33.4,0.2,1239.04,25.0,0.04,11.56,1115.56,0.04,1.3,8.74392,55.4119449664,0.0,0.0,1.0
150,150,A.Ellington,2013,1,13,8,27,13,10,ARI,31.8,4.8,0.2,3.4,27.0,0.0,1011.24,23.04,0.04,11.56,729.0,0.0,20.2,8.57377,135.169224013,0.0,0.0,1.0
151,151,A.Ellington,2013,1,9,10,27,24,11,ARI,58.8,7.2,0.4,3.2,21.4,0.0,3457.44,51.84,0.16,10.24,457.96,0.0,7.3,11.06478,14.1735684484,2.0,2.0,0.0
152,152,A.Ellington,2013,0,11,11,27,14,11,ARI,64.0,8.6,0.4,3.0,20.6,0.0,4096.0,73.96,0.16,9.0,424.36,0.0,1.3,10.44994,83.7214020036,2.0,2.0,0.0
153,153,A.Ellington,2013,1,10,12,40,11,11,ARI,54.2,8.8,0.4,2.6,16.4,0.0,2937.64,77.44,0.16,6.76,268.96,0.0,7.1,9.43648,5.4591387904,2.0,0.0,0.0
154,154,A.Ellington,2013,1,32,14,30,10,12,ARI,53.0,9.4,0.2,2.0,13.4,0.0,2809.0,88.36,0.04,4.0,179.56,0.0,12.3,11.78189,0.2684379721,2.0,0.0,0.0
155,155,A.Ellington,2013,0,12,15,37,34,12,ARI,61.6,11.0,0.4,2.0,14.8,0.0,3794.56,121.0,0.16,4.0,219.04,0.0,15.8,10.97152,23.3142191104,2.0,2.0,0.0
156,156,A.Ellington,2013,0,31,16,17,10,12,ARI,45.0,10.0,0.2,2.4,30.6,0.0,2025.0,100.0,0.04,5.76,936.36,0.0,7.2,8.21385,1.0278918225,0.0,0.0,1.0
157,157,A.Ellington,2013,1,30,17,20,23,12,ARI,46.8,10.8,0.2,2.4,28.6,0.0,2190.24,116.64,0.04,5.76,817.96,0.0,4.2,8.66164,19.9062314896,0.0,0.0,1.0
158,158,A.Ellington,2014,1,28,1,18,17,9,ARI,52.2,11.0,0.2,2.6,29.0,0.0,2724.84,121.0,0.04,6.76,841.0,0.0,6.0,8.47432,6.1222594624,2.0,0.0,0.0
159,159,A.Ellington,2014,0,22,2,25,14,9,ARI,52.8,11.6,0.2,3.2,30.2,0.0,2787.84,134.56,0.04,10.24,912.04,0.0,10.1,11.36512,1.6005286144,2.0,0.0,0.0
160,160,A.Ellington,2014,1,30,3,23,14,9,ARI,61.8,12.4,0.0,3.0,28.8,0.0,3819.24,153.76,0.0,9.0,829.44,0.0,7.5,10.21775,7.3861650625,2.0,2.0,0.0
161,161,A.Ellington,2014,0,25,5,20,41,10,ARI,60.0,14.0,0.0,2.8,14.0,0.0,3600.0,196.0,0.0,7.84,196.0,0.0,26.4,7.98262,339.199886064,2.0,2.0,0.0
162,162,A.Ellington,2014,1,24,6,30,20,10,ARI,53.6,14.2,0.2,3.2,34.8,0.2,2872.96,201.64,0.04,10.24,1211.04,0.04,9.3,14.0715,22.76721225,2.0,0.0,0.0
163,163,A.Ellington,2014,0,27,7,24,13,10,ARI,61.0,16.2,0.2,3.8,37.6,0.2,3721.0,262.44,0.04,14.44,1413.76,0.04,16.0,13.87537,4.5140526369,2.0,2.0,0.0
164,164,A.Ellington,2014,1,23,8,24,20,10,ARI,68.0,18.4,0.2,4.0,46.6,0.2,4624.0,338.56,0.04,16.0,2171.56,0.04,12.5,15.68339,10.1339718921,2.0,2.0,0.0
165,165,A.Ellington,2014,0,21,9,28,17,11,ARI,64.0,20.0,0.4,4.4,47.4,0.2,4096.0,400.0,0.16,19.36,2246.76,0.04,19.4,13.46051,35.2775414601,2.0,2.0,0.0
166,166,A.Ellington,2014,1,32,10,31,14,11,ARI,70.6,20.6,0.4,4.6,52.6,0.4,4984.36,424.36,0.16,21.16,2766.76,0.16,10.2,17.9004,59.29616016,2.0,2.0,0.0
167,167,A.Ellington,2014,1,6,11,14,6,11,ARI,68.8,21.0,0.4,4.8,34.0,0.2,4733.44,441.0,0.16,23.04,1156.0,0.04,6.6,11.4891,23.90329881,2.0,2.0,0.0
168,168,A.Ellington,2014,0,31,12,3,19,11,ARI,63.8,21.0,0.4,4.4,33.6,0.2,4070.44,441.0,0.16,19.36,1128.96,0.04,6.3,8.65392,5.5409393664,2.0,2.0,0.0
169,169,A.Ellington,2014,0,13,13,18,29,11,ARI,51.0,18.2,0.4,4.2,27.0,0.2,2601.0,331.24,0.16,17.64,729.0,0.04,1.2,10.91704,94.4208663616,2.0,0.0,1.0
170,170,A.Foster,2010,0,24,2,30,27,9,HOU,115.5,16.5,1.5,0.5,3.5,0.0,13340.25,272.25,2.25,0.25,12.25,0.0,13.8,14.95931,1.3439996761,1.0,1.0,2.0
171,171,A.Foster,2010,1,21,3,13,27,9,HOU,34.5,9.5,0.0,1.5,34.5,0.0,1190.25,90.25,0.0,2.25,1190.25,0.0,10.6,9.09519,2.2644531361,0.0,0.0,1.0
172,172,A.Foster,2010,0,27,4,31,24,10,HOU,53.0,8.5,0.0,2.0,10.0,0.0,2809.0,72.25,0.0,4.0,100.0,0.0,30.7,8.92134,474.310031396,2.0,0.0,0.0
173,173,A.Foster,2010,1,22,5,10,34,10,HOU,65.5,8.0,0.5,1.5,28.0,0.5,4290.25,64.0,0.25,2.25,784.0,0.25,2.7,9.48366,46.0180429956,2.0,2.0,0.0
174,174,A.Foster,2010,1,26,6,35,31,10,HOU,112.4,19.2,0.8,2.6,30.8,0.2,12633.76,368.64,0.64,6.76,948.64,0.04,21.7,16.71251,24.8750565001,1.0,1.0,2.0
175,175,A.Foster,2010,0,10,8,17,30,11,HOU,80.4,16.2,0.6,3.6,34.6,0.2,6464.16,262.44,0.36,12.96,1197.16,0.04,22.7,13.76931,79.7572238761,2.0,2.0,3.0
176,176,A.Foster,2010,1,28,9,23,29,11,HOU,87.0,15.4,0.8,4.8,33.8,0.2,7569.0,237.16,0.64,23.04,1142.44,0.04,31.7,14.41298,298.84106048,1.0,2.0,3.0
177,177,A.Foster,2010,0,11,10,24,31,11,HOU,91.2,17.4,1.2,4.8,43.8,0.2,8317.44,302.76,1.44,23.04,1918.44,0.04,12.0,16.72416,22.3176877056,1.0,1.0,3.0
178,178,A.Foster,2010,0,20,11,27,30,11,HOU,76.2,17.2,1.2,4.4,33.4,0.0,5806.44,295.84,1.44,19.36,1115.56,0.0,24.3,15.24165,82.0537047225,2.0,2.0,0.0
179,179,A.Foster,2010,1,12,12,20,0,11,HOU,88.0,19.4,1.6,5.2,44.8,0.0,7744.0,376.36,2.56,27.04,2007.04,0.0,21.8,15.38727,41.1231060529,1.0,2.0,3.0
180,180,A.Foster,2010,0,23,13,24,34,12,HOU,102.4,21.8,1.2,5.8,54.6,0.0,10485.76,475.24,1.44,33.64,2981.16,0.0,22.9,18.36669,20.5508995561,1.0,1.0,3.0
181,181,A.Foster,2010,1,1,14,28,34,12,HOU,98.6,23.2,1.2,4.4,46.8,0.2,9721.96,538.24,1.44,19.36,2190.24,0.04,10.5,17.28341,46.0146512281,1.0,1.0,3.0
182,182,A.Foster,2010,0,12,15,17,31,12,HOU,93.2,21.8,0.8,4.4,37.8,0.2,8686.24,475.24,0.64,19.36,1428.84,0.04,6.1,13.27451,51.4735937401,1.0,1.0,3.0
183,183,A.Foster,2010,0,25,16,23,24,12,HOU,85.0,21.0,0.6,5.4,46.2,0.2,7225.0,441.0,0.36,29.16,2134.44,0.04,19.5,16.37592,9.7598758464,2.0,2.0,3.0
184,184,A.Foster,2010,1,11,17,34,17,1,HOU,86.4,20.4,0.4,5.0,43.2,0.2,7464.96,416.16,0.16,25.0,1866.24,0.04,31.0,19.34941,135.736247348,1.0,2.0,3.0
185,185,A.Foster,2011,0,18,2,23,13,9,HOU,93.8,20.6,0.8,3.6,30.2,0.2,8798.44,424.36,0.64,12.96,912.04,0.04,4.0,14.24174,104.893238228,1.0,1.0,3.0
186,186,A.Foster,2011,1,4,4,17,10,10,HOU,83.8,18.2,0.6,3.6,26.4,0.0,7022.44,331.24,0.36,12.96,696.96,0.0,22.6,14.33141,68.3695805881,2.0,2.0,3.0
187,187,A.Foster,2011,1,27,5,20,25,10,HOU,94.8,20.2,0.8,3.4,23.6,0.0,8987.04,408.04,0.64,11.56,556.96,0.0,18.4,12.64616,33.1066747456,1.0,1.0,3.0
188,188,A.Foster,2011,0,1,6,14,29,10,HOU,105.4,22.4,0.8,3.2,37.6,0.0,11109.16,501.76,0.64,10.24,1413.76,0.0,10.1,14.12108,16.1690843664,1.0,1.0,2.0
189,189,A.Foster,2011,0,12,7,41,7,10,HOU,97.0,21.6,0.6,3.6,39.2,0.0,9409.0,466.56,0.36,12.96,1536.64,0.0,41.4,21.17387,409.096334777,1.0,1.0,3.0
190,190,A.Foster,2011,1,11,8,24,14,10,HOU,84.0,20.4,0.6,4.2,61.0,0.2,7056.0,416.16,0.36,17.64,3721.0,0.04,18.4,19.18789,0.6207706521,2.0,2.0,3.0
191,191,A.Foster,2011,1,3,9,30,12,11,HOU,99.8,25.0,0.8,4.0,62.0,0.2,9960.04,625.0,0.64,16.0,3844.0,0.04,21.0,19.59616,1.9707667456,1.0,1.0,3.0
192,192,A.Foster,2011,0,16,10,37,9,11,HOU,93.6,22.8,0.8,4.4,65.0,0.2,8760.96,519.84,0.64,19.36,4225.0,0.04,30.6,21.49319,82.9339883761,1.0,1.0,3.0
193,193,A.Foster,2011,0,11,12,20,13,11,HOU,96.8,21.8,1.0,4.2,62.2,0.4,9370.24,475.24,1.0,17.64,3868.84,0.16,10.9,16.74818,34.2012093124,1.0,1.0,3.0
194,194,A.Foster,2011,1,13,13,17,10,12,HOU,100.0,23.2,1.2,4.4,56.6,0.4,10000.0,538.24,1.44,19.36,3203.56,0.16,21.2,15.6743,30.53336049,1.0,1.0,3.0
195,195,A.Foster,2011,0,2,14,20,19,12,HOU,99.2,24.4,1.0,4.0,41.0,0.2,9840.64,595.36,1.0,16.0,1681.0,0.04,5.4,16.00242,112.411309856,1.0,1.0,3.0
196,196,A.Foster,2011,1,14,15,13,28,12,HOU,85.0,20.8,0.8,4.6,45.2,0.2,7225.0,432.64,0.64,21.16,2043.04,0.04,20.7,14.3539,40.27298521,2.0,2.0,3.0
197,197,A.Foster,2011,0,10,16,16,19,12,HOU,82.0,20.2,0.8,4.6,51.6,0.2,6724.0,408.04,0.64,21.16,2662.56,0.04,21.4,15.20351,38.3964883201,2.0,2.0,3.0
198,198,A.Foster,2012,1,18,1,30,10,9,HOU,96.8,21.4,0.8,4.4,34.4,0.0,9370.24,457.96,0.64,19.36,1183.36,0.0,19.5,19.89172,0.1534445584,1.0,1.0,3.0
199,199,A.Foster,2012,0,11,2,27,7,9,HOU,99.6,22.2,1.0,3.2,28.8,0.0,9920.16,492.84,1.0,10.24,829.44,0.0,20.7,17.8456,8.14759936,1.0,1.0,3.0
200,200,A.Foster,2012,0,25,3,31,25,9,HOU,99.4,21.6,1.0,3.8,28.0,0.0,9880.36,466.56,1.0,14.44,784.0,0.0,16.8,19.3956,6.73713936,1.0,1.0,3.0
201,201,A.Foster,2012,1,12,4,38,14,9,HOU,112.2,23.6,1.0,3.2,22.0,0.2,12588.84,556.96,1.0,10.24,484.0,0.04,15.4,23.05574,58.6103549476,1.0,1.0,2.0
202,202,A.Foster,2012,0,20,5,23,17,10,HOU,107.6,25.2,1.0,2.4,12.0,0.2,11577.76,635.04,1.0,5.76,144.0,0.04,22.8,14.35926,71.2460917476,1.0,1.0,2.0
203,203,A.Foster,2012,1,7,6,24,42,10,HOU,106.4,26.4,1.0,2.0,12.0,0.2,11320.96,696.96,1.0,4.0,144.0,0.04,16.1,16.20884,0.0118461456,1.0,1.0,2.0
204,204,A.Foster,2012,1,1,7,43,13,10,HOU,96.4,24.6,1.0,2.0,15.2,0.2,9292.96,605.16,1.0,4.0,231.04,0.04,22.3,16.75876,30.7053407376,1.0,1.0,3.0
205,205,A.Foster,2012,1,17,9,21,9,11,HOU,94.0,22.8,1.2,1.0,8.8,0.2,8836.0,519.84,1.44,1.0,77.44,0.04,17.1,13.89212,10.2904940944,1.0,1.0,3.0
206,206,A.Foster,2012,0,5,10,13,6,11,HOU,95.2,22.6,1.4,0.8,8.2,0.0,9063.04,510.76,1.96,0.64,67.24,0.0,17.7,12.14888,30.8149332544,1.0,1.0,3.0
207,207,A.Foster,2012,1,11,11,43,37,11,HOU,98.4,23.6,1.2,1.6,9.6,0.2,9682.56,556.96,1.44,2.56,92.16,0.04,7.2,17.5702,107.54104804,1.0,1.0,3.0
208,208,A.Foster,2012,0,6,12,34,31,11,HOU,83.4,23.4,1.0,2.0,9.4,0.2,6955.56,547.56,1.0,4.0,88.36,0.04,23.7,14.27917,88.7520378889,2.0,2.0,3.0
209,209,A.Foster,2012,0,12,13,24,10,12,HOU,98.0,24.0,1.0,2.8,10.0,0.2,9604.0,576.0,1.0,7.84,100.0,0.04,9.3,17.92752,74.4341013504,1.0,1.0,3.0
210,210,A.Foster,2012,0,19,14,14,42,12,HOU,86.0,23.0,0.8,3.6,12.0,0.2,7396.0,529.0,0.64,12.96,144.0,0.04,14.5,12.71143,3.1989826449,2.0,2.0,3.0
211,211,A.Foster,2012,1,10,15,29,17,12,HOU,73.0,21.2,0.8,4.4,19.8,0.2,5329.0,449.44,0.64,19.36,392.04,0.04,16.9,14.4704,5.90295616,2.0,2.0,0.0
212,212,A.Foster,2012,1,8,16,6,23,12,HOU,85.6,20.8,0.8,3.8,17.6,0.0,7327.36,432.64,0.64,14.44,309.76,0.0,0.9,11.48724,112.089650818,2.0,2.0,3.0
213,213,A.Foster,2012,0,10,17,16,28,12,HOU,73.2,17.2,0.8,3.6,17.4,0.0,5358.24,295.84,0.64,12.96,302.76,0.0,17.9,11.31076,43.4180837776,2.0,2.0,0.0
214,214,A.Foster,2013,0,28,1,31,28,9,HOU,72.0,16.4,0.6,3.0,19.0,0.0,5184.0,268.96,0.36,9.0,361.0,0.0,9.0,12.63561,13.2176600721,2.0,2.0,0.0
215,215,A.Foster,2013,1,12,2,30,24,9,HOU,75.8,17.2,0.4,3.2,22.6,0.0,5745.64,295.84,0.16,10.24,510.76,0.0,14.5,14.84611,0.1197921321,2.0,2.0,0.0
216,216,A.Foster,2013,0,1,3,9,30,9,HOU,82.4,18.0,0.4,2.6,16.0,0.0,6789.76,324.0,0.16,6.76,256.0,0.0,5.2,10.407,27.112849,2.0,2.0,3.0
217,217,A.Foster,2013,1,31,4,20,23,9,HOU,60.2,15.0,0.4,2.4,14.8,0.0,3624.04,225.0,0.16,5.76,219.04,0.0,23.1,8.43749,214.9891995,2.0,2.0,0.0
218,218,A.Foster,2013,0,30,5,3,34,10,HOU,77.6,18.4,0.4,3.2,25.8,0.2,6021.76,338.56,0.16,10.24,665.64,0.04,11.8,9.16767,6.9291612289,2.0,2.0,0.0
219,219,A.Foster,2013,1,32,6,13,38,10,HOU,78.0,19.4,0.2,3.6,25.2,0.2,6084.0,376.36,0.04,12.96,635.04,0.04,19.8,11.97546,61.2234262116,2.0,2.0,0.0
220,220,A.Foster,2013,0,26,7,16,17,10,HOU,94.8,19.8,0.2,3.2,30.0,0.2,8987.04,392.04,0.04,10.24,900.0,0.04,1.1,12.74046,135.500309012,1.0,1.0,3.0
221,221,A.Foster,2014,1,24,1,17,6,9,HOU,81.2,16.8,0.0,3.0,28.8,0.2,6593.44,282.24,0.0,9.0,829.44,0.04,10.0,14.3082,18.56058724,2.0,2.0,3.0
222,222,A.Foster,2014,0,27,2,30,14,9,HOU,91.0,19.8,0.0,3.2,32.6,0.2,8281.0,392.04,0.0,10.24,1062.76,0.04,21.0,15.02445,35.7071978025,1.0,1.0,3.0
223,223,A.Foster,2014,1,17,4,23,17,9,HOU,98.2,20.0,0.2,2.4,21.2,0.0,9643.24,400.0,0.04,5.76,449.44,0.0,6.1,14.18417,65.3538045889,1.0,1.0,3.0
224,224,A.Foster,2014,0,21,5,17,20,10,HOU,79.8,17.4,0.2,3.0,28.2,0.0,6368.04,302.76,0.04,9.0,795.24,0.0,29.2,11.12794,326.599352644,2.0,2.0,3.0
225,225,A.Foster,2014,1,10,6,28,33,10,HOU,83.0,18.0,0.6,2.6,19.8,0.0,6889.0,324.0,0.36,6.76,392.04,0.0,26.1,13.63866,155.284994596,2.0,2.0,3.0
226,226,A.Foster,2014,0,4,7,23,30,10,HOU,102.6,21.2,1.0,3.2,26.2,0.0,10526.76,449.44,1.0,10.24,686.44,0.0,15.5,16.18897,0.4746796609,1.0,1.0,3.0
227,227,A.Foster,2014,0,12,8,30,16,10,HOU,102.4,19.8,1.0,3.6,25.4,0.2,10485.76,392.04,1.0,12.96,645.16,0.04,35.3,17.75256,307.912650554,1.0,1.0,3.0
228,228,A.Foster,2014,1,23,9,21,31,11,HOU,105.0,18.2,1.2,4.0,27.4,0.4,11025.0,331.24,1.44,16.0,750.76,0.16,17.9,15.70982,4.7968884324,1.0,1.0,2.0
229,229,A.Foster,2014,1,12,13,45,21,11,HOU,115.0,19.6,1.2,3.0,29.0,0.6,13225.0,384.16,1.44,9.0,841.0,0.36,16.5,18.98109,6.1558075881,1.0,1.0,2.0
230,230,A.Foster,2014,0,11,14,27,13,12,HOU,99.4,18.8,0.8,3.6,31.2,0.8,9880.36,353.44,0.64,12.96,973.44,0.64,20.8,15.72907,25.7143310649,1.0,1.0,3.0
231,231,A.Foster,2014,0,10,15,10,17,12,HOU,103.0,19.6,0.6,3.4,29.0,0.8,10609.0,384.16,0.36,11.56,841.0,0.64,11.7,10.43464,1.6011359296,1.0,1.0,3.0
232,232,A.Foster,2014,1,1,16,25,13,12,HOU,102.4,20.8,0.6,3.2,30.0,0.6,10485.76,432.64,0.36,10.24,900.0,0.36,11.9,14.60851,7.3360264201,1.0,1.0,3.0
233,233,A.Foster,2014,1,11,17,23,17,12,HOU,91.4,21.8,0.2,2.6,30.2,0.4,8353.96,475.24,0.04,6.76,912.04,0.16,9.3,12.72418,11.7250086724,1.0,1.0,3.0
234,234,A.Green,2011,0,13,5,25,14,10,GB,5.5,1.5,0.0,0.0,0.0,0.0,30.25,2.25,0.0,0.0,0.0,0.0,0.6,2.87536,5.1772631296,0.0,0.0,1.0
235,235,A.Green,2012,1,5,2,23,10,9,GB,0.0,0.0,0.0,0.5,3.0,0.0,0.0,0.0,0.0,0.25,9.0,0.0,0.2,2.9999,7.83944001,0.0,0.0,1.0
236,236,A.Green,2012,0,10,5,27,30,10,GB,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.3,2.57337,13.8877711569,0.0,0.0,1.0
237,237,A.Green,2012,0,9,6,42,24,10,GB,27.5,4.5,0.0,0.5,4.0,0.0,756.25,20.25,0.0,0.25,16.0,0.0,7.3,5.72842,2.4698636964,0.0,0.0,1.0
238,238,A.Green,2012,0,32,7,30,20,10,GB,26.6,7.2,0.0,0.6,4.4,0.0,707.56,51.84,0.0,0.36,19.36,0.0,6.4,5.93427,0.2169044329,0.0,0.0,1.0
239,239,A.Green,2012,1,11,8,24,15,10,GB,31.4,10.6,0.0,1.4,10.2,0.0,985.96,112.36,0.0,1.96,104.04,0.0,8.2,6.38841,3.2818583281,0.0,0.0,1.0
240,240,A.Green,2012,1,29,9,31,17,11,GB,42.2,15.0,0.0,2.0,14.6,0.0,1780.84,225.0,0.0,4.0,213.16,0.0,7.8,12.47429,21.8489870041,0.0,0.0,1.0
241,241,A.Green,2012,0,22,12,10,38,11,GB,52.4,16.8,0.0,2.4,19.6,0.0,2745.76,282.24,0.0,5.76,384.16,0.0,5.0,9.0696,16.56164416,2.0,0.0,0.0
242,242,A.Green,2012,1,8,13,23,14,12,GB,47.4,17.0,0.0,2.8,22.0,0.0,2246.76,289.0,0.0,7.84,484.0,0.0,7.0,11.94817,24.4843863489,0.0,0.0,1.0
243,243,A.Green,2012,1,6,14,27,20,12,GB,46.0,15.0,0.0,2.8,22.8,0.0,2116.0,225.0,0.0,7.84,519.84,0.0,4.6,12.6238,64.38136644,0.0,0.0,1.0
244,244,A.Green,2012,0,5,15,21,13,12,GB,52.8,13.6,0.0,2.2,16.4,0.0,2787.84,184.96,0.0,4.84,268.96,0.0,4.1,9.04236,24.4269223696,2.0,0.0,0.0
245,245,A.Green,2013,1,17,3,27,20,9,NYJ,49.0,11.8,0.0,1.8,12.0,0.0,2401.0,139.24,0.0,3.24,144.0,0.0,1.4,8.5328,50.87683584,2.0,0.0,1.0
246,246,A.Green,2013,0,12,4,13,38,9,NYJ,41.2,10.6,0.0,1.4,7.0,0.0,1697.44,112.36,0.0,1.96,49.0,0.0,0.2,6.62454,41.2747142116,0.0,0.0,1.0
247,247,A.Green,2013,0,2,8,9,49,10,NYJ,35.4,9.0,0.0,1.0,3.2,0.0,1253.16,81.0,0.0,1.0,10.24,0.0,2.7,4.62746,3.7151020516,0.0,0.0,1.0
248,248,A.Green,2013,1,27,14,37,27,12,NYJ,27.8,7.2,0.0,1.0,2.2,0.0,772.84,51.84,0.0,1.0,4.84,0.0,0.0,6.93465,48.0893706225,0.0,0.0,1.0
249,249,A.Green,2013,0,18,17,20,7,12,NYJ,14.0,4.6,0.0,0.8,2.8,0.0,196.0,21.16,0.0,0.64,7.84,0.0,0.0,5.10539,26.0650070521,0.0,0.0,1.0
250,250,A.Johnson,2014,1,8,3,20,9,9,NO,5.0,1.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.2,2.5435,5.49199225,0.0,0.0,1.0
251,251,A.Johnson,2014,0,21,4,17,38,9,NO,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.2,1.17509,0.9508005081,0.0,0.0,1.0
252,252,A.Johnson,2014,1,16,5,37,31,10,NO,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.2,3.29837,9.5998966569,0.0,0.0,1.0
253,253,A.Johnson,2014,0,6,7,23,24,10,NO,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,7.8,1.78505,36.1796235025,0.0,0.0,1.0
254,254,A.Johnson,2014,1,7,8,44,23,10,NO,4.2,1.2,0.0,0.2,2.6,0.2,17.64,1.44,0.0,0.04,6.76,0.04,0.3,2.64155,5.4828564025,0.0,0.0,1.0
255,255,A.Morris,2012,0,32,2,28,31,9,WAS,48.0,14.0,1.0,0.0,0.0,0.0,2304.0,196.0,1.0,0.0,0.0,0.0,8.9,12.09479,10.2066831441,0.0,0.0,1.0
256,256,A.Morris,2012,1,2,3,31,38,9,WAS,44.5,8.0,0.0,0.0,0.0,0.0,1980.25,64.0,0.0,0.0,0.0,0.0,13.8,9.42551,19.1361627601,0.0,0.0,1.0
257,257,A.Morris,2012,0,16,4,24,22,9,WAS,39.0,8.5,0.5,0.0,0.0,0.0,1521.0,72.25,0.25,0.0,0.0,0.0,16.9,8.00792,79.0690867264,0.0,0.0,1.0
258,258,A.Morris,2012,1,13,5,17,24,10,WAS,56.5,10.5,0.5,0.5,-2.0,0.0,3192.25,110.25,0.25,0.25,4.0,0.0,13.5,7.53711,35.5560571521,2.0,0.0,0.0
